,Name,Axis,Boundary,Threshold,Unfilled,Filled,%Filled,Unnamed: 0,Coefficient,Weighted_percent_filled
2946,c-n-3,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.5,759.0,22.0,2.816901408450704,46,0.0324496503775457,0.0914074658522414
2947,c-o-1,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.5,761.0,20.0,2.560819462227913,46,0.0324496503775457,0.08309769622931036
2948,c-o-2,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.5,776.0,5.0,0.6402048655569782,46,0.0324496503775457,0.02077442405732759
2949,c-o-3,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.5,759.0,22.0,2.816901408450704,46,0.0324496503775457,0.0914074658522414
2950,c-o-4,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.5,759.0,22.0,2.816901408450704,46,0.0324496503775457,0.0914074658522414
2951,c-o-5,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.5,759.0,22.0,2.816901408450704,46,0.0324496503775457,0.0914074658522414
2952,c-o-6,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.5,759.0,22.0,2.816901408450704,46,0.0324496503775457,0.0914074658522414
2953,c-o-7,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.5,759.0,22.0,2.816901408450704,46,0.0324496503775457,0.0914074658522414
2954,c-o-8,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.5,759.0,22.0,2.816901408450704,46,0.0324496503775457,0.0914074658522414
2955,c-p-1,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.5,779.0,2.0,0.2560819462227913,46,0.0324496503775457,0.008309769622931036
2956,c-s-1,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.5,781.0,0.0,0.0,46,0.0324496503775457,0.0
2957,n-o-1,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.5,781.0,0.0,0.0,46,0.0324496503775457,0.0
2958,n-o-2,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.5,781.0,0.0,0.0,46,0.0324496503775457,0.0
2959,n-o-3,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.5,777.0,4.0,0.5121638924455826,46,0.0324496503775457,0.016619539245862073
2960,n-o-4,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.5,781.0,0.0,0.0,46,0.0324496503775457,0.0
2961,n-o-5,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.5,777.0,4.0,0.5121638924455826,46,0.0324496503775457,0.016619539245862073
2962,n-o-6,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.5,781.0,0.0,0.0,46,0.0324496503775457,0.0
2963,p-n-1,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.5,781.0,0.0,0.0,46,0.0324496503775457,0.0
2964,p-n-2,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.5,781.0,0.0,0.0,46,0.0324496503775457,0.0
2965,p-n-3,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.5,781.0,0.0,0.0,46,0.0324496503775457,0.0
2966,p-n-4,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.5,778.0,3.0,0.38412291933418696,46,0.0324496503775457,0.012464654434396556
2967,p-o-10,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.5,781.0,0.0,0.0,46,0.0324496503775457,0.0
2968,p-o-11,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.5,781.0,0.0,0.0,46,0.0324496503775457,0.0
2969,p-o-12,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.5,781.0,0.0,0.0,46,0.0324496503775457,0.0
2970,p-o-13,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.5,781.0,0.0,0.0,46,0.0324496503775457,0.0
2971,p-o-14,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.5,775.0,6.0,0.7682458386683739,46,0.0324496503775457,0.02492930886879311
2972,p-o-15,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.5,781.0,0.0,0.0,46,0.0324496503775457,0.0
2973,p-o-16,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.5,781.0,0.0,0.0,46,0.0324496503775457,0.0
2974,p-o-17,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.5,781.0,0.0,0.0,46,0.0324496503775457,0.0
2975,p-o-18,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.5,781.0,0.0,0.0,46,0.0324496503775457,0.0
2976,p-o-19,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.5,781.0,0.0,0.0,46,0.0324496503775457,0.0
2977,p-o-20,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.5,781.0,0.0,0.0,46,0.0324496503775457,0.0
2978,p-o-21,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.5,781.0,0.0,0.0,46,0.0324496503775457,0.0
2979,p-o-22,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.5,781.0,0.0,0.0,46,0.0324496503775457,0.0
2980,p-o-23,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.5,767.0,14.0,1.792573623559539,46,0.0324496503775457,0.05816838736051726
2981,p-o-24,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.5,781.0,0.0,0.0,46,0.0324496503775457,0.0
2982,p-o-25,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.5,781.0,0.0,0.0,46,0.0324496503775457,0.0
2983,p-o-26,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.5,781.0,0.0,0.0,46,0.0324496503775457,0.0
2984,p-o-27,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.5,781.0,0.0,0.0,46,0.0324496503775457,0.0
2985,p-o-28,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.5,778.0,3.0,0.38412291933418696,46,0.0324496503775457,0.012464654434396556
2986,p-o-29,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.5,781.0,0.0,0.0,46,0.0324496503775457,0.0
2987,p-o-30,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.5,781.0,0.0,0.0,46,0.0324496503775457,0.0
2988,p-o-31,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.5,781.0,0.0,0.0,46,0.0324496503775457,0.0
2989,p-o-32,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.5,781.0,0.0,0.0,46,0.0324496503775457,0.0
2990,p-o-33,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.5,781.0,0.0,0.0,46,0.0324496503775457,0.0
2991,p-o-34,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.5,781.0,0.0,0.0,46,0.0324496503775457,0.0
2992,p-o-35,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.5,771.0,10.0,1.2804097311139564,46,0.0324496503775457,0.04154884811465518
2993,p-o-36,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.5,761.0,20.0,2.560819462227913,46,0.0324496503775457,0.08309769622931036
2994,p-o-37,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.5,781.0,0.0,0.0,46,0.0324496503775457,0.0
2995,p-o-38,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.5,776.0,5.0,0.6402048655569782,46,0.0324496503775457,0.02077442405732759
2996,p-o-39,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.5,777.0,4.0,0.5121638924455826,46,0.0324496503775457,0.016619539245862073
2997,p-o-40,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.5,781.0,0.0,0.0,46,0.0324496503775457,0.0
2998,p-o-41,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.5,781.0,0.0,0.0,46,0.0324496503775457,0.0
2999,p-o-42,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.5,781.0,0.0,0.0,46,0.0324496503775457,0.0
3000,p-o-43,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.5,781.0,0.0,0.0,46,0.0324496503775457,0.0
3001,p-o-44,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.5,781.0,0.0,0.0,46,0.0324496503775457,0.0
3002,p-o-45,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.5,781.0,0.0,0.0,46,0.0324496503775457,0.0
3003,p-o-46,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.5,781.0,0.0,0.0,46,0.0324496503775457,0.0
3004,p-o-47,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.5,781.0,0.0,0.0,46,0.0324496503775457,0.0
3005,p-o-48,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.5,772.0,9.0,1.1523687580025608,46,0.0324496503775457,0.03739396330318966
3006,p-o-8,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.5,781.0,0.0,0.0,46,0.0324496503775457,0.0
3007,p-o-9,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.5,781.0,0.0,0.0,46,0.0324496503775457,0.0
3008,c-n-1,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.75,778.0,3.0,0.38412291933418696,47,0.0223244470201873,0.008575331761915737
3009,c-n-2,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.75,778.0,3.0,0.38412291933418696,47,0.0223244470201873,0.008575331761915737
3010,c-n-3,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.75,781.0,0.0,0.0,47,0.0223244470201873,0.0
3011,c-o-1,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.75,778.0,3.0,0.38412291933418696,47,0.0223244470201873,0.008575331761915737
3012,c-o-2,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.75,781.0,0.0,0.0,47,0.0223244470201873,0.0
3013,c-o-3,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.75,778.0,3.0,0.38412291933418696,47,0.0223244470201873,0.008575331761915737
3014,c-o-4,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.75,778.0,3.0,0.38412291933418696,47,0.0223244470201873,0.008575331761915737
3015,c-o-5,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.75,778.0,3.0,0.38412291933418696,47,0.0223244470201873,0.008575331761915737
3016,c-o-6,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.75,778.0,3.0,0.38412291933418696,47,0.0223244470201873,0.008575331761915737
3017,c-o-7,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.75,778.0,3.0,0.38412291933418696,47,0.0223244470201873,0.008575331761915737
3018,c-o-8,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.75,778.0,3.0,0.38412291933418696,47,0.0223244470201873,0.008575331761915737
3019,c-p-1,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.75,781.0,0.0,0.0,47,0.0223244470201873,0.0
3020,c-s-1,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.75,781.0,0.0,0.0,47,0.0223244470201873,0.0
3021,n-o-1,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.75,781.0,0.0,0.0,47,0.0223244470201873,0.0
3022,n-o-2,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.75,781.0,0.0,0.0,47,0.0223244470201873,0.0
3023,n-o-3,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.75,781.0,0.0,0.0,47,0.0223244470201873,0.0
3024,n-o-4,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.75,781.0,0.0,0.0,47,0.0223244470201873,0.0
3025,n-o-5,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.75,781.0,0.0,0.0,47,0.0223244470201873,0.0
3026,n-o-6,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.75,781.0,0.0,0.0,47,0.0223244470201873,0.0
3027,p-n-1,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.75,781.0,0.0,0.0,47,0.0223244470201873,0.0
3028,p-n-2,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.75,781.0,0.0,0.0,47,0.0223244470201873,0.0
3029,p-n-3,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.75,781.0,0.0,0.0,47,0.0223244470201873,0.0
3030,p-n-4,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.75,781.0,0.0,0.0,47,0.0223244470201873,0.0
3031,p-o-10,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.75,781.0,0.0,0.0,47,0.0223244470201873,0.0
3032,p-o-11,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.75,781.0,0.0,0.0,47,0.0223244470201873,0.0
3033,p-o-12,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.75,781.0,0.0,0.0,47,0.0223244470201873,0.0
3034,p-o-13,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.75,781.0,0.0,0.0,47,0.0223244470201873,0.0
3035,p-o-14,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.75,781.0,0.0,0.0,47,0.0223244470201873,0.0
3036,p-o-15,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.75,781.0,0.0,0.0,47,0.0223244470201873,0.0
3037,p-o-16,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.75,781.0,0.0,0.0,47,0.0223244470201873,0.0
3038,p-o-17,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.75,781.0,0.0,0.0,47,0.0223244470201873,0.0
3039,p-o-18,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.75,781.0,0.0,0.0,47,0.0223244470201873,0.0
3040,p-o-19,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.75,781.0,0.0,0.0,47,0.0223244470201873,0.0
3041,p-o-20,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.75,781.0,0.0,0.0,47,0.0223244470201873,0.0
3042,p-o-21,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.75,781.0,0.0,0.0,47,0.0223244470201873,0.0
3043,p-o-22,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.75,781.0,0.0,0.0,47,0.0223244470201873,0.0
3044,p-o-23,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.75,781.0,0.0,0.0,47,0.0223244470201873,0.0
3045,p-o-24,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.75,781.0,0.0,0.0,47,0.0223244470201873,0.0
3046,p-o-25,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.75,781.0,0.0,0.0,47,0.0223244470201873,0.0
3047,p-o-26,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.75,781.0,0.0,0.0,47,0.0223244470201873,0.0
3048,p-o-27,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.75,781.0,0.0,0.0,47,0.0223244470201873,0.0
3049,p-o-28,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.75,781.0,0.0,0.0,47,0.0223244470201873,0.0
3050,p-o-29,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.75,781.0,0.0,0.0,47,0.0223244470201873,0.0
3051,p-o-30,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.75,781.0,0.0,0.0,47,0.0223244470201873,0.0
3052,p-o-31,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.75,781.0,0.0,0.0,47,0.0223244470201873,0.0
3053,p-o-32,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.75,781.0,0.0,0.0,47,0.0223244470201873,0.0
3054,p-o-33,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.75,781.0,0.0,0.0,47,0.0223244470201873,0.0
3055,p-o-34,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.75,781.0,0.0,0.0,47,0.0223244470201873,0.0
3056,p-o-35,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.75,781.0,0.0,0.0,47,0.0223244470201873,0.0
3057,p-o-36,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.75,778.0,3.0,0.38412291933418696,47,0.0223244470201873,0.008575331761915737
3058,p-o-37,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.75,781.0,0.0,0.0,47,0.0223244470201873,0.0
3059,p-o-38,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.75,781.0,0.0,0.0,47,0.0223244470201873,0.0
3060,p-o-39,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.75,781.0,0.0,0.0,47,0.0223244470201873,0.0
3061,p-o-40,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.75,781.0,0.0,0.0,47,0.0223244470201873,0.0
3062,p-o-41,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.75,781.0,0.0,0.0,47,0.0223244470201873,0.0
3063,p-o-42,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.75,781.0,0.0,0.0,47,0.0223244470201873,0.0
3064,p-o-43,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.75,781.0,0.0,0.0,47,0.0223244470201873,0.0
3065,p-o-44,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.75,781.0,0.0,0.0,47,0.0223244470201873,0.0
3066,p-o-45,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.75,781.0,0.0,0.0,47,0.0223244470201873,0.0
3067,p-o-46,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.75,781.0,0.0,0.0,47,0.0223244470201873,0.0
3068,p-o-47,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.75,781.0,0.0,0.0,47,0.0223244470201873,0.0
3069,p-o-48,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.75,781.0,0.0,0.0,47,0.0223244470201873,0.0
3070,p-o-8,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.75,781.0,0.0,0.0,47,0.0223244470201873,0.0
3071,p-o-9,X-coord,-3.45 - -3.0 and 3.0 - 3.55,1.75,781.0,0.0,0.0,47,0.0223244470201873,0.0
3072,c-n-1,Y-coord,-1.0-1.0,0.0,1073.0,347.0,24.43661971830986,48,0.0240905268096956,0.5886910424622798
3073,c-n-2,Y-coord,-1.0-1.0,0.0,1048.0,372.0,26.197183098591548,48,0.0240905268096956,0.6311039417751242
3074,c-n-3,Y-coord,-1.0-1.0,0.0,1009.0,411.0,28.943661971830984,48,0.0240905268096956,0.6972680647031614
3075,c-o-1,Y-coord,-1.0-1.0,0.0,830.0,590.0,41.54929577464789,48,0.0240905268096956,1.000944423783127
3076,c-o-2,Y-coord,-1.0-1.0,0.0,782.0,638.0,44.929577464788736,48,0.0240905268096956,1.0823771904637882
3077,c-o-3,Y-coord,-1.0-1.0,0.0,811.0,609.0,42.88732394366197,48,0.0240905268096956,1.0331782272608887
3078,c-o-4,Y-coord,-1.0-1.0,0.0,861.0,559.0,39.36619718309859,48,0.0240905268096956,0.9483524286352
3079,c-o-5,Y-coord,-1.0-1.0,0.0,853.0,567.0,39.929577464788736,48,0.0240905268096956,0.9619245564153103
3080,c-o-6,Y-coord,-1.0-1.0,0.0,871.0,549.0,38.66197183098591,48,0.0240905268096956,0.9313872689100622
3081,c-o-7,Y-coord,-1.0-1.0,0.0,875.0,545.0,38.38028169014085,48,0.0240905268096956,0.9246012050200072
3082,c-o-8,Y-coord,-1.0-1.0,0.0,863.0,557.0,39.225352112676056,48,0.0240905268096956,0.9449593966901725
3083,c-p-1,Y-coord,-1.0-1.0,0.0,875.0,545.0,38.38028169014085,48,0.0240905268096956,0.9246012050200072
3084,c-s-1,Y-coord,-1.0-1.0,0.0,943.0,477.0,33.59154929577465,48,0.0240905268096956,0.8092381188890705
3085,n-o-1,Y-coord,-1.0-1.0,0.0,792.0,628.0,44.225352112676056,48,0.0240905268096956,1.0654120307386505
3086,n-o-2,Y-coord,-1.0-1.0,0.0,811.0,609.0,42.88732394366197,48,0.0240905268096956,1.0331782272608887
3087,n-o-3,Y-coord,-1.0-1.0,0.0,803.0,617.0,43.45070422535211,48,0.0240905268096956,1.046750355040999
3088,n-o-4,Y-coord,-1.0-1.0,0.0,808.0,612.0,43.098591549295776,48,0.0240905268096956,1.0382677751784302
3089,n-o-5,Y-coord,-1.0-1.0,0.0,806.0,614.0,43.23943661971831,48,0.0240905268096956,1.0416608071234577
3090,n-o-6,Y-coord,-1.0-1.0,0.0,811.0,609.0,42.88732394366197,48,0.0240905268096956,1.0331782272608887
3091,p-n-1,Y-coord,-1.0-1.0,0.0,750.0,670.0,47.183098591549296,48,0.0240905268096956,1.136665701584229
3092,p-n-2,Y-coord,-1.0-1.0,0.0,965.0,455.0,32.04225352112676,48,0.0240905268096956,0.7719147674937674
3093,p-n-3,Y-coord,-1.0-1.0,0.0,789.0,631.0,44.436619718309856,48,0.0240905268096956,1.0705015786561918
3094,p-n-4,Y-coord,-1.0-1.0,0.0,918.0,502.0,35.352112676056336,48,0.0240905268096956,0.8516510182019148
3095,p-o-10,Y-coord,-1.0-1.0,0.0,1042.0,378.0,26.619718309859156,48,0.0240905268096956,0.6412830376102069
3096,p-o-11,Y-coord,-1.0-1.0,0.0,951.0,469.0,33.028169014084504,48,0.0240905268096956,0.7956659911089602
3097,p-o-12,Y-coord,-1.0-1.0,0.0,946.0,474.0,33.38028169014085,48,0.0240905268096956,0.8041485709715293
3098,p-o-13,Y-coord,-1.0-1.0,0.0,803.0,617.0,43.45070422535211,48,0.0240905268096956,1.046750355040999
3099,p-o-14,Y-coord,-1.0-1.0,0.0,829.0,591.0,41.61971830985915,48,0.0240905268096956,1.0026409397556408
3100,p-o-15,Y-coord,-1.0-1.0,0.0,784.0,636.0,44.7887323943662,48,0.0240905268096956,1.0789841585187607
3101,p-o-16,Y-coord,-1.0-1.0,0.0,798.0,622.0,43.80281690140845,48,0.0240905268096956,1.0552329349035678
3102,p-o-17,Y-coord,-1.0-1.0,0.0,731.0,689.0,48.521126760563384,48,0.0240905268096956,1.1688995050619908
3103,p-o-18,Y-coord,-1.0-1.0,0.0,1038.0,382.0,26.901408450704224,48,0.0240905268096956,0.6480691015002619
3104,p-o-19,Y-coord,-1.0-1.0,0.0,776.0,644.0,45.352112676056336,48,0.0240905268096956,1.092556286298871
3105,p-o-20,Y-coord,-1.0-1.0,0.0,722.0,698.0,49.15492957746479,48,0.0240905268096956,1.1841681488146147
3106,p-o-21,Y-coord,-1.0-1.0,0.0,849.0,571.0,40.2112676056338,48,0.0240905268096956,0.9687106203053653
3107,p-o-22,Y-coord,-1.0-1.0,0.0,783.0,637.0,44.859154929577464,48,0.0240905268096956,1.0806806744912745
3108,p-o-23,Y-coord,-1.0-1.0,0.0,825.0,595.0,41.901408450704224,48,0.0240905268096956,1.0094270036456958
3109,p-o-24,Y-coord,-1.0-1.0,0.0,1109.0,311.0,21.901408450704224,48,0.0240905268096956,0.5276164674517839
3110,p-o-25,Y-coord,-1.0-1.0,0.0,783.0,637.0,44.859154929577464,48,0.0240905268096956,1.0806806744912745
3111,p-o-26,Y-coord,-1.0-1.0,0.0,920.0,500.0,35.2112676056338,48,0.0240905268096956,0.8482579862568873
3112,p-o-27,Y-coord,-1.0-1.0,0.0,898.0,522.0,36.76056338028169,48,0.0240905268096956,0.8855813376521903
3113,p-o-28,Y-coord,-1.0-1.0,0.0,841.0,579.0,40.774647887323944,48,0.0240905268096956,0.9822827480854756
3114,p-o-29,Y-coord,-1.0-1.0,0.0,890.0,530.0,37.32394366197183,48,0.0240905268096956,0.8991534654323006
3115,p-o-30,Y-coord,-1.0-1.0,0.0,734.0,686.0,48.309859154929576,48,0.0240905268096956,1.1638099571444493
3116,p-o-31,Y-coord,-1.0-1.0,0.0,809.0,611.0,43.028169014084504,48,0.0240905268096956,1.0365712592059162
3117,p-o-32,Y-coord,-1.0-1.0,0.0,710.0,710.0,50.0,48,0.0240905268096956,1.20452634048478
3118,p-o-33,Y-coord,-1.0-1.0,0.0,828.0,592.0,41.690140845070424,48,0.0240905268096956,1.0043374557281546
3119,p-o-34,Y-coord,-1.0-1.0,0.0,743.0,677.0,47.67605633802817,48,0.0240905268096956,1.1485413133918254
3120,p-o-35,Y-coord,-1.0-1.0,0.0,797.0,623.0,43.87323943661972,48,0.0240905268096956,1.0569294508760816
3121,p-o-36,Y-coord,-1.0-1.0,0.0,873.0,547.0,38.521126760563384,48,0.0240905268096956,0.9279942369650348
3122,p-o-37,Y-coord,-1.0-1.0,0.0,796.0,624.0,43.943661971830984,48,0.0240905268096956,1.0586259668485953
3123,p-o-38,Y-coord,-1.0-1.0,0.0,779.0,641.0,45.140845070422536,48,0.0240905268096956,1.0874667383813295
3124,p-o-39,Y-coord,-1.0-1.0,0.0,759.0,661.0,46.54929577464789,48,0.0240905268096956,1.121397057831605
3125,p-o-40,Y-coord,-1.0-1.0,0.0,762.0,658.0,46.33802816901409,48,0.0240905268096956,1.1163075099140638
3126,p-o-41,Y-coord,-1.0-1.0,0.0,783.0,637.0,44.859154929577464,48,0.0240905268096956,1.0806806744912745
3127,p-o-42,Y-coord,-1.0-1.0,0.0,759.0,661.0,46.54929577464789,48,0.0240905268096956,1.121397057831605
3128,p-o-43,Y-coord,-1.0-1.0,0.0,872.0,548.0,38.59154929577465,48,0.0240905268096956,0.9296907529375485
3129,p-o-44,Y-coord,-1.0-1.0,0.0,776.0,644.0,45.352112676056336,48,0.0240905268096956,1.092556286298871
3130,p-o-45,Y-coord,-1.0-1.0,0.0,793.0,627.0,44.15492957746479,48,0.0240905268096956,1.0637155147661368
3131,p-o-46,Y-coord,-1.0-1.0,0.0,809.0,611.0,43.028169014084504,48,0.0240905268096956,1.0365712592059162
3132,p-o-47,Y-coord,-1.0-1.0,0.0,788.0,632.0,44.50704225352113,48,0.0240905268096956,1.0721980946287055
3133,p-o-48,Y-coord,-1.0-1.0,0.0,809.0,611.0,43.028169014084504,48,0.0240905268096956,1.0365712592059162
3134,p-o-8,Y-coord,-1.0-1.0,0.0,728.0,692.0,48.732394366197184,48,0.0240905268096956,1.173989052979532
3135,p-o-9,Y-coord,-1.0-1.0,0.0,745.0,675.0,47.53521126760563,48,0.0240905268096956,1.145148281446798
3136,c-n-1,Y-coord,-1.0-1.0,0.25,720.0,700.0,49.29577464788732,49,0.2543773660034175,12.53972931002762
3137,c-n-2,Y-coord,-1.0-1.0,0.25,826.0,594.0,41.83098591549296,49,0.2543773660034175,10.640856014509154
3138,c-n-3,Y-coord,-1.0-1.0,0.25,820.0,600.0,42.25352112676056,49,0.2543773660034175,10.748339408595104
3139,c-o-1,Y-coord,-1.0-1.0,0.25,919.0,501.0,35.28169014084507,49,0.2543773660034175,8.974863406176913
3140,c-o-2,Y-coord,-1.0-1.0,0.25,1012.0,408.0,28.732394366197184,49,0.2543773660034175,7.308870797844672
3141,c-o-3,Y-coord,-1.0-1.0,0.25,952.0,468.0,32.95774647887324,49,0.2543773660034175,8.383704738704182
3142,c-o-4,Y-coord,-1.0-1.0,0.25,872.0,548.0,38.59154929577465,49,0.2543773660034175,9.816816659850195
3143,c-o-5,Y-coord,-1.0-1.0,0.25,888.0,532.0,37.46478873239437,49,0.2543773660034175,9.530194275620993
3144,c-o-6,Y-coord,-1.0-1.0,0.25,866.0,554.0,39.014084507042256,49,0.2543773660034175,9.924300053936147
3145,c-o-7,Y-coord,-1.0-1.0,0.25,858.0,562.0,39.57746478873239,49,0.2543773660034175,10.067611246050747
3146,c-o-8,Y-coord,-1.0-1.0,0.25,880.0,540.0,38.028169014084504,49,0.2543773660034175,9.673505467735593
3147,c-p-1,Y-coord,-1.0-1.0,0.25,737.0,683.0,48.098591549295776,49,0.2543773660034175,12.235193026784094
3148,c-s-1,Y-coord,-1.0-1.0,0.25,788.0,632.0,44.50704225352113,49,0.2543773660034175,11.321584177053511
3149,n-o-1,Y-coord,-1.0-1.0,0.25,939.0,481.0,33.87323943661972,49,0.2543773660034175,8.61658542589041
3150,n-o-2,Y-coord,-1.0-1.0,0.25,946.0,474.0,33.38028169014085,49,0.2543773660034175,8.491188132790134
